0,123,1,355,100.50
0,124,0,96,100.57
0,125,0,114,100.32
0,126,0,208,100.60
0,127,0,276,100.29
1,100
0,128,0,105,100.35
0,129,0,155,100.48
0,130,1,18,100.54
0,131,1,247,100.60
0,132,0,398,100.44
0,133,0,175,100.45
0,134,1,470,100.53
0,135,0,300,100.42
1,53596276
0,136,0,158,100.40
0,137,1,26,100.34
0,138,0,498,100.61
0,139,1,24,100.36
0,140,1,96,100.50
0,141,1,103,100.50
0,142,0,445,100.26
0,143,0,128,100.39
0,144,1,144,100.26
0,145,1,74,100.41
0,146,0,348,100.34
0,147,0,126,100.24
0,148,1,195,100.55
0,149,1,321,100.18
0,150,0,393,100.55
0,151,0,422,100.25
0,152,1,109,100.42
0,153,1,340,100.39
0,154,1,71,100.15
0,155,0,57,100.37
0,156,0,168,100.43
0,157,0,5,abc
0,157,1,212,100.26
0,158,0,179,100.28
1,105
0,159,1,465,100.50
0,160,1,272,100.17
0,161,1,324,100.27
0,162,1,2,100.20
0,163,0,355,100.27
0,164,0,89,100.01
0,165,0,434,100.13
0,166,0,89,100.08
0,167,1,168,100.17
0,168,1,382,100.20
0,169,0,165,100.16
0,170,0,317,100.03
0,171,1,96,100.11
0,172,0,467,100.26
0,173,1,419,100.15
0,174,0,159,100.02
0,175,0,455,100.46
1,113
1,64689452
0,176,1,251,100.38
0,177,1,391,100.47
0,178,0,82,100.15
0,179,1,134,100.46
0,180,0,274,100.35
0,181,0,236,100.23
0,182,0,243,100.42
0,183,1,316,100.25
0,184,1,324,100.21
0,185,0,277,100.17
0,186,0,136,100.14
0,187,1,274,100.43
0,188,1,444,100.13
0,189,0,289,100.31
0,190,0,262,100.11
0,191,0,221,100.54
0,192,1,317,100.35
0,193,0,365,100.20
0,194,1,457,100.33
0,195,1,145,100.51
0,196,0,129,100.41
0,197,1,30,100.50
0,198,0,53,100.26
0,199,0,89,100.50
0,200,0,490,100.18
1,173
0,201,0,492,100.30
0,202,1,85,100.21
0,203,1,230,100.63
0,204,1,345,100.31
0,205,0,59,100.35
0,206,0,410,100.48
0,207,1,140,100.57
1,63957829
1,197
0,208,1,184,100.39
0,209,1,234,100.32
0,210,1,390,100.61
0,211,0,125,100.61
0,212,1,242,100.45
0,213,1,400,100.48
0,214,1,456,100.56
0,215,1,431,100.56
0,216,1,493,100.33
0,217,0,465,100.38
0,218,1,405,100.56
0,219,1,117,100.61
0,220,0,280,100.44
0,221,0,322,100.52
0,222,1,55,100.63
0,223,0,205,100.68
0,224,0,408,100.57
0,225,0,87,100.31
0,226,0,307,100.49
0,227,0,145,100.51
0,228,1,353,100.32
0,229,1,217,100.52
0,230,1,13,100.45
1,230
0,231,1,485,100.50
0,232,1,352,100.66
1,191
0,233,0,492,100.31
0,234,0,262,100.36
0,235,0,43,100.22
0,236,0,178,100.59
0,237,1,249,100.32
0,238,0,341,100.62
0,239,0,363,100.53
0,240,1,85,100.65
1,4
0,241,0,93,100.36
0,242,0,115,100.58
0,243,0,483,100.39
0,244,1,443,100.32
0,245,1,215,100.52
0,246,1,198,100.56
0,247,0,447,100.58
0,248,0,133,100.69
0,249,1,331,100.54
0,250,0,5,100.75
0,251,0,81,100.64
0,252,1,80,100.69
0,253,1,351,100.66
0,254,0,247,100.57
0,255,0,5,abc
0,255,1,219,100.53
0,256,0,127,100.52
0,257,0,169,100.45
0,258,1,90,100.74
0,259,1,114,100.77
0,260,0,417,100.88
0,261,1,41,100.93
0,262,1,414,100.59
0,263,1,464,100.89
0,264,1,42,100.76
0,265,0,30,100.88
0,266,1,408,100.89
0,267,0,337,100.71
0,268,1,59,100.89
0,269,0,106,100.59
0,270,1,499,100.67
0,271,0,105,101.03
1,9
0,272,1,314,100.95
1,248
0,273,0,400,100.81
0,274,0,376,101.04
0,275,0,159,100.80
0,276,0,91,100.92
0,277,0,133,101.11
0,278,1,157,101.03
0,279,1,27,100.86
0,280,1,149,100.78
0,281,1,365,101.01
0,282,0,116,100.92
0,283,0,5,100.97
0,284,1,495,101.06
0,285,0,178,100.95
0,286,0,180,100.86
1,74
0,287,1,308,101.14
0,288,0,229,100.93
0,289,0,408,100.76
0,290,0,405,100.93
0,291,0,187,100.87
0,292,1,93,100.97
0,293,1,223,100.84
0,294,1,213,101.08
1,142
0,295,0,316,100.93
0,296,0,408,101.11
0,297,0,231,100.97
0,298,0,489,101.07
0,299,0,105,100.87
0,300,0,119,100.79
1,173
0,301,0,418,101.12
0,302,0,154,100.93
0,303,1,183,100.84
0,304,1,224,100.97
1,127
0,305,0,410,101.19
0,306,0,72,101.04
0,307,1,290,100.99
0,308,1,385,100.92
0,309,1,424,101.25
1,24449684
0,310,1,475,101.03
0,311,1,62,101.04
0,312,0,324,101.21
1,67
1,95
0,313,1,308,101.17
0,314,0,142,101.27
0,315,0,15,101.17
0,316,1,52,101.18
0,317,0,166,101.14
1,264
0,318,1,41,101.07
1,15
1,38
1,234
0,319,1,208,101.18
0,320,0,448,101.06
0,321,0,479,101.27
0,322,0,182,101.20
0,323,0,216,100.89
0,324,1,483,100.87
0,325,1,80,100.94
0,326,1,120,101.27
1,78
0,327,0,495,101.15
0,328,0,255,101.18
1,230
1,88
0,329,0,384,101.14
0,330,1,338,100.91
0,331,0,472,100.89
1,298
0,332,1,243,101.11
0,333,1,138,100.92
0,334,1,457,100.73
0,335,0,172,101.05
0,336,1,208,100.78
0,337,0,470,100.76
0,338,0,149,101.12
0,339,0,45,100.83
0,340,0,96,100.97
1,93914894
0,341,1,422,101.13
0,342,1,404,100.77
0,343,1,446,100.82
0,344,0,481,101.00
0,345,0,424,100.77
0,346,0,316,100.98
0,347,0,455,100.81
0,348,0,240,100.76
0,349,0,209,100.80
0,350,0,242,100.70
0,351,1,71,100.69
0,352,1,381,100.67
1,116
0,353,2,5,100
0,353,0,318,100.84
0,354,0,275,100.84
0,355,1,443,100.66
1,258
0,356,1,237,100.78
0,357,1,80,100.96
1,94
0,358,0,259,100.81
0,359,0,346,100.68
0,360,1,495,100.68
1,59
0,361,1,379,100.65
1,285
0,362,1,483,100.61
0,363,0,495,100.75
0,364,1,298,100.56
0,1,2
0,365,0,79,100.88
1,352
0,366,1,63,100.90
0,367,1,382,100.83
0,368,0,293,100.63
1,112
0,369,0,169,100.53
0,370,1,185,100.51
0,371,1,196,100.57
0,372,1,431,100.84
0,373,0,184,100.71
0,374,1,232,100.91
0,375,0,162,100.55
0,376,1,344,100.67
0,377,0,381,100.79
0,378,0,485,100.48
0,379,0,327,100.58
0,380,0,204,100.71
1,117
0,381,1,136,100.72
0,382,0,375,100.68
0,383,1,466,100.54
0,384,1,227,100.62
0,385,0,459,100.92
0,386,0,440,100.90
0,387,1,493,100.81
0,388,1,469,100.63
0,389,0,356,100.83
0,390,0,338,100.75
0,391,1,412,100.80
1,255
1,86
0,392,1,278,100.96
1,83
0,393,0,345,100.79
0,394,0,44,100.67
0,395,1,408,100.84
0,396,0,87,100.66
1,125
0,397,1,463,100.94
0,398,1,73,100.97
0,399,0,496,100.93
0,400,1,362,100.96
0,401,1,419,100.96
0,402,0,166,100.92
0,403,1,209,100.78
0,404,1,140,100.69
0,405,1,425,100.66
0,406,0,157,100.74
0,407,1,317,100.76
0,408,0,490,100.92
0,409,1,477,100.75
0,410,0,260,100.63
0,411,1,447,100.84
0,412,0,115,100.86
0,413,1,471,100.67
0,414,1,259,100.57
0,415,1,12,100.66
0,416,1,357,100.57
1,315
0,417,1,65,100.70
0,418,1,173,100.69
0,419,1,200,100.59
0,420,1,355,100.88
0,421,1,393,100.56
0,422,0,142,100.46
0,423,0,45,100.68
0,424,1,360,100.69
1,23
0,425,0,-5,100
0,425,1,105,100.63
0,426,0,332,100.82
1,425
0,427,0,435,100.71
0,428,1,98,100.47
0,429,0,142,100.53
0,430,0,187,100.77
0,431,0,55,100.76
0,432,1,27,100.74
0,433,0,137,100.66
0,434,1,47,100.84
0,435,1,363,100.67
0,436,1,72,100.76
0,437,0,465,100.84
0,438,1,332,100.74
1,120
0,439,1,44,100.52
0,440,1,453,100.57
0,441,1,239,100.70
0,442,1,61,100.64
0,443,0,244,100.58
0,444,1,22,100.49
0,445,1,387,100.67
0,446,1,331,100.40
0,447,1,43,100.45
0,448,0,308,100.70
0,449,0,14,100.68
0,450,2,5,100
0,450,0,19,100.54
0,451,0,251,100.36
0,452,0,214,100.68
0,453,0,386,100.53
0,454,1,310,100.53
0,455,1,254,100.62
0,456,0,467,100.61
0,457,0,289,100.37
0,458,1,466,100.56
0,459,0,198,100.35
1,72278904
0,460,0,282,100.56
0,461,0,320,100.64
0,462,0,481,100.35
0,463,1,236,100.65
0,464,1,237,100.44
0,465,1,417,100.34
0,466,2,5,100
0,466,0,52,100.47
0,467,1,232,100.45
0,468,1,452,100.38
0,469,1,324,100.47
0,470,0,396,100.35
0,471,1,474,100.45
0,472,1,330,100.45
0,473,0,375,100.49
0,474,0,6,100.50
0,475,1,346,100.38
0,476,1,121,100.61
0,477,0,286,100.58
0,478,1,412,100.36
1,238
0,479,0,173,100.54
0,480,1,234,100.45
1,454
0,481,0,449,100.51
0,482,1,289,100.57
0,483,0,184,100.69
0,1,2
0,484,1,173,100.71
0,485,1,319,100.46
0,486,0,303,100.67
0,487,0,169,100.65
0,488,1,387,100.77
0,489,1,46,100.71
0,490,0,496,100.67
0,491,0,110,100.62
1,422
0,492,0,342,100.62
0,493,1,221,100.42
0,494,0,273,100.55
0,495,0,270,100.32
0,496,0,365,100.52
0,497,0,190,100.65
0,498,0,5,10.005
0,498,0,16,100.41
0,499,0,127,100.66
0,500,0,446,100.32
0,501,1,68,100.34
0,502,1,42,100.48
0,503,1,143,100.58
0,504,0,176,100.51
0,505,0,156,100.33
0,506,0,113,100.50
0,507,0,232,100.69
0,508,1,373,100.36
NOTAMESSAGE
0,509,0,48,100.55
0,510,0,218,100.70
0,511,0,431,100.44
0,512,1,474,100.60
0,513,1,278,100.46
0,514,0,102,100.62
0,515,0,40,100.43
0,516,1,157,100.46
0,517,1,92,100.73
0,518,1,32,100.68
0,519,1,461,100.85
0,520,0,459,100.48
0,521,0,310,100.84
1,379
0,522,0,357,100.52
1,371
0,523,0,395,100.49
0,524,1,308,100.79
1,64
0,525,1,437,100.76
0,526,0,46,100.58
0,527,0,119,100.61
1,97095556
0,528,0,329,100.77
0,529,1,222,100.83
0,530,0,350,100.72
0,531,1,292,100.61
1,427
0,532,1,490,100.84
0,533,1,138,100.83
0,534,0,96,100.65
0,535,0,68,100.75
0,536,1,44,100.46
0,537,1,273,100.46
0,538,0,305,100.76
0,539,1,233,100.46
0,540,0,496,100.77
0,541,1,488,100.74
0,542,1,90,100.65
0,543,1,436,100.55
0,544,1,132,100.71
1,516
0,545,1,493,100.46
0,546,1,89,100.75
0,547,1,151,100.67
0,548,0,106,100.36
0,549,1,384,100.49
0,550,0,354,100.52
0,551,0,254,100.60
0,552,0,361,100.63
0,1,2
1,58075448
0,553,0,146,100.54
0,554,1,79,100.57
0,555,0,206,100.55
0,556,1,64,100.68
0,557,0,376,100.73
0,558,0,337,100.88
0,559,0,197,100.67
0,560,1,171,100.97
0,561,1,392,100.86
0,562,1,258,100.56
1,41292942
0,563,0,187,100.94
0,564,1,347,100.83
0,565,1,481,100.64
1,507
0,566,1,324,100.90
0,567,0,5,abc
0,567,0,10,100.72
1,385
0,568,1,183,100.75
0,569,0,318,100.57
0,570,0,19,100.53
0,571,1,259,100.75
0,572,1,126,100.65
0,573,0,106,100.54
1,215
0,574,1,76,100.59
0,575,1,25,100.95
0,576,1,239,100.69
0,577,0,114,100.86
0,578,0,46,100.71
0,579,1,177,100.69
1,561
0,580,0,383,100.98
0,581,1,493,100.56
1,454
0,582,1,327,100.77
0,583,0,230,100.91
0,584,1,222,100.97
0,585,1,394,100.75
0,586,1,219,100.80
0,587,1,164,100.69
0,588,0,150,100.56
0,589,1,454,100.93
0,590,1,105,100.71
0,591,1,173,100.78
0,592,0,372,100.98
0,593,1,415,100.97
0,594,0,219,100.81
0,595,0,111,100.58
0,596,1,476,100.57
0,597,1,331,100.70
0,598,0,352,100.58
0,599,0,292,100.84
0,600,0,75,100.72
0,601,0,165,100.87
0,602,0,476,100.88
0,603,1,139,100.85
0,604,1,292,100.61
0,605,0,366,100.71
0,606,0,149,100.90
0,607,0,19,100.71
0,608,1,445,101.01
0,609,0,249,100.97
0,610,0,356,101.00
0,611,0,255,100.68
1,476
0,612,1,415,100.59
0,613,1,247,100.76
0,614,0,346,100.58
0,615,0,235,100.87
0,616,1,129,100.94
0,617,0,431,100.55
0,618,0,353,100.56
0,619,0,288,100.93
0,620,1,435,100.67
0,621,0,373,100.70
1,445
0,622,0,457,100.86
1,79912702
0,623,0,415,100.99
0,624,1,71,100.99
1,264
1,203
1,410
0,625,0,148,100.76
0,626,1,5,100.59
1,17488116
0,627,0,5,10.005
0,627,1,313,100.79
0,628,1,460,100.65
0,629,1,3,100.72
0,630,0,101,100.73
0,631,0,314,100.94
0,632,0,19,100.87
0,633,1,391,100.98
0,634,1,89,100.87
0,635,1,284,101.02
0,636,0,191,101.04
0,637,0,7,100.73
0,638,0,5,abc
0,638,1,455,100.81
0,639,1,365,100.96
0,640,0,183,100.80
0,641,1,159,100.84
0,642,1,299,100.98
0,643,0,331,100.89
0,644,0,16,100.88
0,645,0,445,101.08
0,646,0,412,101.08
0,647,0,132,100.99
0,648,0,437,100.99
0,649,0,302,100.84
0,650,1,332,100.98
0,651,0,247,100.98
0,652,1,330,100.98
1,615
0,653,0,355,100.72
0,654,1,26,100.64
0,655,0,334,100.92
0,656,0,100,100.66
0,657,2,5,100
0,657,1,437,100.59
0,658,0,245,100.56
1,51796435
0,659,1,426,100.67
0,660,0,27,100.70
0,661,1,409,100.61
0,662,1,170,100.74
0,663,0,320,100.56
0,664,1,471,100.70
0,665,1,476,100.70
0,666,0,373,100.71
0,667,0,175,100.65
0,668,2,5,100
1,415
0,668,0,400,100.33
0,669,0,345,100.64
0,670,1,361,100.55
0,671,0,315,100.22
0,672,0,310,100.23
0,673,0,363,100.53
0,674,1,54,100.36
1,357
0,675,0,110,100.26
0,676,1,206,100.63
0,677,1,459,100.58
1,658
0,678,1,281,100.37
0,679,1,481,100.38
0,680,1,334,100.51
0,681,1,97,100.41
0,682,0,454,100.57
0,683,1,455,100.47
0,684,0,223,100.30
0,685,1,317,100.47
0,686,1,317,100.55
0,687,1,211,100.26
0,688,1,14,100.22
0,689,0,331,100.21
0,690,1,404,100.23
0,691,0,84,100.51
0,692,1,308,100.44
0,693,0,462,100.52
0,694,0,338,100.10
0,695,1,185,100.29
0,696,0,163,100.13
0,697,1,416,100.13
0,698,1,106,100.15
0,699,1,216,100.26
0,700,0,37,100.46
0,701,0,478,100.42
0,702,1,103,100.21
0,703,0,451,100.03
0,704,0,213,100.30
1,546
1,510
1,373
0,705,1,340,99.97
0,706,0,122,100.13
1,698
0,707,0,292,100.39
0,708,0,5,10.005
0,708,0,405,100.02
0,709,1,176,100.22
0,710,1,318,100.12
0,711,1,369,100.27
0,712,1,139,100.20
0,713,1,210,100.02
0,714,0,212,100.02
0,715,1,206,99.94
0,716,1,14,100.09
0,717,0,151,100.17
0,718,1,38,100.17
0,719,1,89,100.00
0,720,0,69,100.21
1,624
0,721,0,122,100.15
0,722,0,226,100.03
0,723,0,493,100.26
0,724,0,260,100.43
0,725,1,343,100.13
0,726,1,183,100.08
1,713
0,727,1,126,100.19
0,728,1,396,100.44
0,729,1,94,100.13
0,730,1,403,100.22
0,731,1,359,100.35
0,732,1,148,100.04
0,733,1,166,100.29
0,734,1,327,100.10
0,735,0,235,100.03
0,736,1,210,100.14
0,737,0,320,100.03
0,738,1,139,100.04
0,739,0,267,100.15
1,283
0,740,0,8,100.05
1,22510105
0,741,0,13,99.87
0,742,0,256,99.77
0,743,1,278,100.01
0,744,1,228,99.68
0,745,0,421,99.71
0,746,1,458,99.82
0,747,1,363,99.69
0,748,0,192,99.85
0,749,0,214,99.72
0,750,0,235,99.43
0,751,1,328,99.71
0,752,1,434,99.75
0,753,0,127,99.77
0,754,1,481,99.55
0,755,1,249,99.39
0,756,0,209,99.53
0,757,1,56,99.63
0,758,1,231,99.65
0,759,1,288,99.60
1,602
0,760,1,403,99.51
0,761,1,476,99.80
0,762,1,408,99.55
0,763,1,280,99.67
0,764,0,376,99.51
0,765,1,327,99.62
0,766,1,3,99.40
0,767,0,42,99.80
0,768,0,444,99.63
0,769,1,415,99.76
0,770,1,192,99.47
0,771,0,437,99.75
0,772,1,114,99.76
0,773,0,107,99.68
0,774,1,61,99.57
0,775,0,136,99.66
1,762
0,776,0,183,99.54
0,777,0,190,99.76
0,778,0,237,99.43
0,779,0,335,99.61
0,780,1,42,99.83
1,455
0,781,1,471,99.78
1,637
0,782,1,398,99.85
0,783,0,379,99.52
0,784,0,179,99.52
0,785,0,382,99.85
0,786,1,142,99.81
0,787,1,48,99.77
0,788,0,406,99.84
0,789,0,143,99.64
0,790,1,410,99.87
0,791,1,192,99.59
1,81284564
0,792,1,388,99.79
0,793,1,28,99.81
0,794,1,58,99.51
0,795,1,442,99.47
0,796,1,397,99.56
0,797,0,435,99.62
0,798,1,204,99.65
0,799,1,206,99.53
0,800,1,210,99.64
0,801,0,144,99.83
0,802,0,32,99.55
0,803,0,367,99.63
1,754
0,804,1,201,99.56
0,805,0,105,99.68
0,806,0,437,99.51
1,593
0,807,1,113,99.65
0,808,1,486,99.66
0,809,0,62,99.42
0,810,0,450,99.64
0,811,0,2,99.81
0,1,2
0,812,0,460,99.65
0,813,0,485,99.46
1,62099694
1,657
0,814,0,488,99.41
0,815,0,137,99.64
0,816,1,77,99.46
0,817,1,437,99.44
0,818,1,375,99.79
0,819,0,317,99.44
0,820,0,201,99.42
0,821,0,402,99.37
0,822,0,326,99.72
0,823,1,6,99.48
0,824,0,210,99.76
0,825,1,335,99.79
0,826,0,194,99.71
0,827,1,264,99.53
0,828,0,279,99.72
0,829,1,499,99.78
1,544
0,830,0,462,99.81
0,831,0,431,99.83
0,832,1,110,99.64
0,833,0,133,99.70
0,834,1,271,99.63
0,835,1,21,99.61
1,85772548
0,836,1,31,99.75
0,837,1,16,99.83
0,838,1,162,99.65
0,839,0,39,99.90
0,840,1,217,99.92
0,841,0,246,99.98
0,842,1,474,100.01
0,843,0,362,99.77
0,844,0,306,99.79
0,845,0,198,99.91
0,846,0,114,99.78
1,420
0,847,1,346,99.77
0,848,0,102,99.85
0,849,0,81,99.72
1,377
0,850,1,498,100.03
0,851,1,403,99.78
1,550
1,468
0,852,1,443,99.81
0,853,1,308,99.93
0,854,1,160,99.83
0,855,1,10,99.91
0,856,1,206,99.73
0,857,1,451,100.10
0,858,0,217,99.70
0,859,1,367,99.96
0,860,0,258,99.96
0,861,1,397,99.95
1,642
0,862,0,208,99.85
0,863,1,104,99.91
1,542
0,864,0,168,100.06
0,865,1,489,99.68
0,866,0,462,100.01
1,534
0,867,0,273,99.68
0,868,0,55,99.75
0,869,1,178,99.74
1,803
0,870,1,110,99.60
0,871,1,89,99.68
0,872,0,5,10.005
0,872,1,174,99.81
0,873,1,483,99.82
0,874,1,118,99.66
0,875,1,144,99.70
0,876,0,65,99.54
0,877,0,334,99.76
0,878,1,135,99.53
0,879,1,291,99.80
0,880,0,322,99.56
0,881,0,49,99.66
0,882,0,197,99.78
0,883,0,309,99.53
1,89140202
0,884,0,318,99.69
0,885,1,403,99.41
0,886,0,293,99.80
0,887,1,394,99.71
0,888,1,499,99.71
0,889,1,140,99.50
0,890,1,177,99.52
0,891,1,249,99.45
0,892,1,1,99.62
0,893,1,159,99.61
1,635
0,894,1,242,99.68
1,605
0,895,0,497,99.44
0,896,0,134,99.49
0,897,1,288,99.41
0,898,0,391,99.48
1,628
0,899,1,404,99.72
0,900,1,466,99.85
0,901,0,353,99.77
0,902,1,12,99.80
0,903,1,127,99.81
0,904,1,66,99.94
0,905,0,142,99.91
0,906,1,471,99.84
0,907,0,272,99.69
0,908,0,360,99.68
1,467
0,909,0,376,99.89
0,910,0,2,99.65
0,911,0,268,99.81
1,96460183
0,912,1,77,100.01
0,913,1,265,100.01
0,914,1,45,99.84
0,915,0,56,100.02
1,508
0,916,1,299,99.81
0,917,1,243,99.81
0,918,1,38,100.02
0,919,1,279,99.67
0,920,0,128,99.68
0,921,0,470,99.95
0,922,0,19,99.61
0,923,1,170,99.99
1,857
0,924,1,135,99.70
0,925,0,301,99.78
0,926,1,397,99.65
1,472
0,927,1,239,99.78
0,928,0,-5,100
1,600
0,928,0,128,99.59
0,929,1,217,99.84
1,602
0,930,1,224,99.71
0,931,1,325,99.73
0,932,1,244,99.71
0,933,1,171,99.63
0,934,0,158,99.71
0,935,1,256,99.77
0,936,0,314,99.54
0,937,1,318,99.46
0,938,0,5,3000
0,938,1,367,99.55
0,939,0,461,99.47
1,671
0,940,0,464,99.57
0,941,0,347,99.72
0,942,0,497,99.82
1,493
0,943,0,450,99.58
0,944,0,438,99.53
0,945,0,163,99.74
0,946,0,5,abc
0,946,1,269,99.60
0,947,1,439,99.65
0,948,0,297,99.54
0,949,0,337,99.70
1,47204594
0,950,0,496,99.72
0,951,1,453,99.69
0,952,1,36,99.48
0,953,1,409,99.86
0,954,0,469,99.50
0,955,0,208,99.58
0,956,1,446,99.89
0,957,1,189,99.75
0,958,1,420,99.73
0,959,0,466,99.75
0,960,0,306,99.98
0,961,0,188,99.65
0,962,1,200,99.94
0,963,1,41,99.72
0,964,0,177,100.00
0,965,0,167,99.68
0,966,1,497,99.98
0,967,0,344,99.82
0,968,0,402,99.75
0,969,0,352,99.96
0,970,0,65,99.80
0,971,1,407,99.87
0,972,1,262,99.80
0,973,1,96,99.66
0,974,0,462,99.72
0,975,0,11,99.88
0,976,1,116,99.95
0,977,1,272,99.78
0,978,1,90,99.96
0,979,1,301,99.82
0,980,0,236,99.87
0,981,0,172,100.01
0,982,0,397,99.78
0,983,0,132,99.77
1,506
0,984,0,94,99.98
0,985,1,25,99.98
0,986,1,82,99.79
0,987,1,363,99.99
0,988,1,314,99.73
0,989,0,141,99.82
0,990,1,464,99.80
0,991,1,363,99.82
0,992,0,29,100.02
0,993,1,459,100.10
0,994,1,240,99.82
0,995,1,59,100.13
0,996,1,334,99.99
0,997,1,264,99.85
0,998,1,175,100.08
1,983
0,999,0,336,100.02
0,1000,0,133,100.00
0,1001,1,126,99.75
0,1002,1,167,99.94
0,1003,1,353,99.76
1,715
0,1004,0,229,99.92
1,942
1,709
0,1005,1,215,99.82
0,1006,1,140,99.82
0,1007,0,492,99.81
0,1008,0,146,100.02
1,523
1,810
0,1009,1,307,99.88
0,1010,1,430,99.87
0,1011,0,204,100.32
0,1012,0,332,99.99
0,1013,0,340,99.98
0,1014,0,434,100.01
0,1015,0,185,100.32
0,1016,0,80,100.15
0,1017,0,34,100.19
0,1018,1,329,100.19
0,1019,0,286,100.07
0,1020,0,97,99.98
0,1021,1,99,100.20
0,1022,0,184,100.08
0,1023,1,396,99.92
1,84373174
0,1024,1,244,100.07
0,1025,0,471,100.09
1,1010
0,1026,0,150,100.32
0,1027,0,222,100.35
0,1028,0,185,100.11
0,1029,2,5,100
0,1029,1,270,100.08
0,1030,1,293,100.30
0,1031,0,5,10.005
0,1031,1,140,100.16
0,1032,1,8,100.29
0,1033,1,32,100.32
0,1034,1,292,100.40
0,1035,1,30,100.24
0,1036,0,240,100.34
0,1037,0,2,100.26
0,1038,1,354,100.05
0,1039,0,73,100.09
1,82204214
0,1040,0,466,100.18
0,1041,0,254,100.35
1,774
0,1042,1,233,100.38
0,1043,0,37,100.22
1,981
0,1044,1,309,100.24
0,1045,1,42,100.11
0,1046,1,79,100.14
0,1047,0,457,100.09
0,1048,1,159,100.22
0,1049,1,352,99.92
0,1050,1,497,100.21
1,917
0,1051,1,200,99.93
0,1052,1,424,99.92
0,1053,1,231,100.07
1,691
0,1054,0,53,99.93
1,47340944
0,1055,0,78,99.86
0,1056,0,271,100.23
1,592
0,1057,0,48,100.14
0,1058,0,5,10.005
0,1058,0,270,100.19
0,1059,1,458,100.16
0,1060,0,301,100.20
0,1061,0,135,100.14
0,1062,1,183,100.22
0,1063,1,2,100.11
0,1064,0,5,3000
0,1064,1,404,100.06
0,1065,0,-5,100
0,1065,1,260,99.84
0,1066,1,454,100.03
0,1067,0,230,99.88
0,1068,1,294,99.84
0,1069,0,298,100.09
0,1070,1,33,100.07
0,1071,0,192,99.84
0,1072,1,31,100.01
0,1073,0,454,99.98
0,1074,0,346,99.91
0,1075,0,99,100.15
0,1076,0,5,10.005
0,1076,1,231,99.93
0,1077,1,55,100.02
0,1078,0,472,99.88
0,1079,0,401,100.11
0,1080,0,383,100.16
0,1081,0,185,100.02
